,date,county,state,cases,deaths,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS
37151,2020-03-24,Randolph,North Carolina,2,0,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-03-25,Randolph,North Carolina,3,0,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-03-26,Randolph,North Carolina,3,0,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-03-27,Randolph,North Carolina,5,0,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-03-28,Randolph,North Carolina,9,0,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-03-29,Randolph,North Carolina,15,0,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-03-30,Randolph,North Carolina,16,0,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-03-31,Randolph,North Carolina,17,0,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-01,Randolph,North Carolina,17,0,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-02,Randolph,North Carolina,19,0,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-03,Randolph,North Carolina,19,1,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-04,Randolph,North Carolina,26,1,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-05,Randolph,North Carolina,29,1,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-06,Randolph,North Carolina,33,1,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-07,Randolph,North Carolina,35,1,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-08,Randolph,North Carolina,37,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-09,Randolph,North Carolina,42,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-10,Randolph,North Carolina,46,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-11,Randolph,North Carolina,51,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-12,Randolph,North Carolina,50,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-13,Randolph,North Carolina,53,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-14,Randolph,North Carolina,55,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-15,Randolph,North Carolina,56,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-16,Randolph,North Carolina,63,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-17,Randolph,North Carolina,67,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-18,Randolph,North Carolina,69,2,Randolph County,NC,Greensboro-High Point,37,151
37151,2020-04-19,Randolph,North Carolina,74,2,Randolph County,NC,Greensboro-High Point,37,151
37153,2020-03-23,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-03-24,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-03-25,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-03-26,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-03-27,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-03-28,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-03-29,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-03-30,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-03-31,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-04-01,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-04-07,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-04-08,Richmond,North Carolina,1,0,Richmond County,NC,Rockingham,37,153
37153,2020-04-09,Richmond,North Carolina,2,0,Richmond County,NC,Rockingham,37,153
37153,2020-04-10,Richmond,North Carolina,4,0,Richmond County,NC,Rockingham,37,153
37153,2020-04-11,Richmond,North Carolina,7,1,Richmond County,NC,Rockingham,37,153
37153,2020-04-12,Richmond,North Carolina,10,1,Richmond County,NC,Rockingham,37,153
37153,2020-04-13,Richmond,North Carolina,10,1,Richmond County,NC,Rockingham,37,153
37153,2020-04-14,Richmond,North Carolina,12,1,Richmond County,NC,Rockingham,37,153
37153,2020-04-15,Richmond,North Carolina,12,1,Richmond County,NC,Rockingham,37,153
37153,2020-04-16,Richmond,North Carolina,15,1,Richmond County,NC,Rockingham,37,153
37153,2020-04-17,Richmond,North Carolina,17,2,Richmond County,NC,Rockingham,37,153
37153,2020-04-18,Richmond,North Carolina,18,2,Richmond County,NC,Rockingham,37,153
37153,2020-04-19,Richmond,North Carolina,19,2,Richmond County,NC,Rockingham,37,153
37155,2020-03-22,Robeson,North Carolina,1,0,Robeson County,NC,Lumberton,37,155
37155,2020-03-23,Robeson,North Carolina,1,0,Robeson County,NC,Lumberton,37,155
37155,2020-03-24,Robeson,North Carolina,1,0,Robeson County,NC,Lumberton,37,155
37155,2020-03-25,Robeson,North Carolina,2,0,Robeson County,NC,Lumberton,37,155
37155,2020-03-26,Robeson,North Carolina,2,0,Robeson County,NC,Lumberton,37,155
37155,2020-03-27,Robeson,North Carolina,2,0,Robeson County,NC,Lumberton,37,155
37155,2020-03-28,Robeson,North Carolina,2,0,Robeson County,NC,Lumberton,37,155
37155,2020-03-29,Robeson,North Carolina,2,0,Robeson County,NC,Lumberton,37,155
37155,2020-03-30,Robeson,North Carolina,2,0,Robeson County,NC,Lumberton,37,155
37155,2020-03-31,Robeson,North Carolina,3,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-01,Robeson,North Carolina,3,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-02,Robeson,North Carolina,3,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-03,Robeson,North Carolina,3,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-04,Robeson,North Carolina,3,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-05,Robeson,North Carolina,5,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-06,Robeson,North Carolina,5,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-07,Robeson,North Carolina,6,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-08,Robeson,North Carolina,6,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-09,Robeson,North Carolina,7,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-10,Robeson,North Carolina,7,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-11,Robeson,North Carolina,7,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-12,Robeson,North Carolina,8,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-13,Robeson,North Carolina,8,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-14,Robeson,North Carolina,10,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-15,Robeson,North Carolina,11,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-16,Robeson,North Carolina,12,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-17,Robeson,North Carolina,17,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-18,Robeson,North Carolina,18,0,Robeson County,NC,Lumberton,37,155
37155,2020-04-19,Robeson,North Carolina,21,0,Robeson County,NC,Lumberton,37,155
37157,2020-03-31,Rockingham,North Carolina,1,0,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-01,Rockingham,North Carolina,2,0,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-02,Rockingham,North Carolina,2,1,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-03,Rockingham,North Carolina,3,1,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-04,Rockingham,North Carolina,5,1,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-05,Rockingham,North Carolina,6,1,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-06,Rockingham,North Carolina,6,1,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-07,Rockingham,North Carolina,8,1,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-08,Rockingham,North Carolina,8,1,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-09,Rockingham,North Carolina,9,2,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-10,Rockingham,North Carolina,10,2,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-11,Rockingham,North Carolina,14,2,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-12,Rockingham,North Carolina,14,2,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-13,Rockingham,North Carolina,14,2,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-14,Rockingham,North Carolina,16,2,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-15,Rockingham,North Carolina,15,2,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-16,Rockingham,North Carolina,16,2,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-17,Rockingham,North Carolina,16,2,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-18,Rockingham,North Carolina,16,2,Rockingham County,NC,Greensboro-High Point,37,157
37157,2020-04-19,Rockingham,North Carolina,18,2,Rockingham County,NC,Greensboro-High Point,37,157
37159,2020-03-20,Rowan,North Carolina,1,0,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-21,Rowan,North Carolina,1,0,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-22,Rowan,North Carolina,2,0,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-23,Rowan,North Carolina,2,0,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-24,Rowan,North Carolina,5,0,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-25,Rowan,North Carolina,6,0,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-26,Rowan,North Carolina,6,0,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-27,Rowan,North Carolina,10,0,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-28,Rowan,North Carolina,14,1,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-29,Rowan,North Carolina,17,1,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-30,Rowan,North Carolina,18,1,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-03-31,Rowan,North Carolina,24,1,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-01,Rowan,North Carolina,24,1,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-02,Rowan,North Carolina,31,1,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-03,Rowan,North Carolina,36,1,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-04,Rowan,North Carolina,44,1,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-05,Rowan,North Carolina,45,1,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-06,Rowan,North Carolina,51,1,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-07,Rowan,North Carolina,62,2,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-08,Rowan,North Carolina,64,2,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-09,Rowan,North Carolina,71,2,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-10,Rowan,North Carolina,75,2,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-11,Rowan,North Carolina,105,2,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-12,Rowan,North Carolina,111,2,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-13,Rowan,North Carolina,204,3,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-14,Rowan,North Carolina,201,7,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-15,Rowan,North Carolina,206,7,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-16,Rowan,North Carolina,214,8,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-17,Rowan,North Carolina,220,10,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-18,Rowan,North Carolina,244,12,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37159,2020-04-19,Rowan,North Carolina,247,12,Rowan County,NC,Charlotte-Concord-Gastonia,37,159
37161,2020-03-30,Rutherford,North Carolina,1,0,Rutherford County,NC,Forest City,37,161
37161,2020-03-31,Rutherford,North Carolina,5,0,Rutherford County,NC,Forest City,37,161
37161,2020-04-01,Rutherford,North Carolina,7,0,Rutherford County,NC,Forest City,37,161
37161,2020-04-02,Rutherford,North Carolina,9,0,Rutherford County,NC,Forest City,37,161
37161,2020-04-03,Rutherford,North Carolina,10,0,Rutherford County,NC,Forest City,37,161
37161,2020-04-04,Rutherford,North Carolina,12,0,Rutherford County,NC,Forest City,37,161
37161,2020-04-05,Rutherford,North Carolina,14,0,Rutherford County,NC,Forest City,37,161
37161,2020-04-06,Rutherford,North Carolina,17,0,Rutherford County,NC,Forest City,37,161
37161,2020-04-07,Rutherford,North Carolina,19,0,Rutherford County,NC,Forest City,37,161
37161,2020-04-08,Rutherford,North Carolina,25,0,Rutherford County,NC,Forest City,37,161
37161,2020-04-09,Rutherford,North Carolina,28,1,Rutherford County,NC,Forest City,37,161
37161,2020-04-10,Rutherford,North Carolina,31,1,Rutherford County,NC,Forest City,37,161
37161,2020-04-11,Rutherford,North Carolina,37,2,Rutherford County,NC,Forest City,37,161
37161,2020-04-12,Rutherford,North Carolina,37,2,Rutherford County,NC,Forest City,37,161
37161,2020-04-13,Rutherford,North Carolina,40,2,Rutherford County,NC,Forest City,37,161
37161,2020-04-14,Rutherford,North Carolina,43,2,Rutherford County,NC,Forest City,37,161
37161,2020-04-15,Rutherford,North Carolina,45,2,Rutherford County,NC,Forest City,37,161
37161,2020-04-16,Rutherford,North Carolina,55,2,Rutherford County,NC,Forest City,37,161
37161,2020-04-17,Rutherford,North Carolina,59,2,Rutherford County,NC,Forest City,37,161
37161,2020-04-18,Rutherford,North Carolina,65,2,Rutherford County,NC,Forest City,37,161
37161,2020-04-19,Rutherford,North Carolina,75,2,Rutherford County,NC,Forest City,37,161
37163,2020-03-17,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-18,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-19,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-20,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-21,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-22,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-23,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-24,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-25,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-26,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-27,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-28,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-29,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-30,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-03-31,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-04-01,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-04-02,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-04-03,Sampson,North Carolina,1,0,Sampson County,NC,,37,163
37163,2020-04-04,Sampson,North Carolina,2,0,Sampson County,NC,,37,163
37163,2020-04-05,Sampson,North Carolina,2,0,Sampson County,NC,,37,163
37163,2020-04-06,Sampson,North Carolina,3,0,Sampson County,NC,,37,163
37163,2020-04-07,Sampson,North Carolina,4,0,Sampson County,NC,,37,163
37163,2020-04-08,Sampson,North Carolina,5,0,Sampson County,NC,,37,163
37163,2020-04-09,Sampson,North Carolina,8,0,Sampson County,NC,,37,163
37163,2020-04-10,Sampson,North Carolina,10,0,Sampson County,NC,,37,163
37163,2020-04-11,Sampson,North Carolina,11,0,Sampson County,NC,,37,163
37163,2020-04-12,Sampson,North Carolina,11,0,Sampson County,NC,,37,163
37163,2020-04-13,Sampson,North Carolina,13,0,Sampson County,NC,,37,163
37163,2020-04-14,Sampson,North Carolina,13,0,Sampson County,NC,,37,163
37163,2020-04-15,Sampson,North Carolina,13,0,Sampson County,NC,,37,163
37163,2020-04-16,Sampson,North Carolina,16,0,Sampson County,NC,,37,163
37163,2020-04-17,Sampson,North Carolina,18,0,Sampson County,NC,,37,163
37163,2020-04-18,Sampson,North Carolina,19,0,Sampson County,NC,,37,163
37163,2020-04-19,Sampson,North Carolina,22,0,Sampson County,NC,,37,163
37165,2020-03-22,Scotland,North Carolina,1,0,Scotland County,NC,Laurinburg,37,165
37165,2020-03-23,Scotland,North Carolina,1,0,Scotland County,NC,Laurinburg,37,165
37165,2020-03-24,Scotland,North Carolina,1,0,Scotland County,NC,Laurinburg,37,165
37165,2020-03-25,Scotland,North Carolina,1,0,Scotland County,NC,Laurinburg,37,165
37165,2020-03-26,Scotland,North Carolina,1,0,Scotland County,NC,Laurinburg,37,165
37165,2020-03-27,Scotland,North Carolina,1,0,Scotland County,NC,Laurinburg,37,165
37165,2020-03-28,Scotland,North Carolina,1,0,Scotland County,NC,Laurinburg,37,165
37165,2020-03-29,Scotland,North Carolina,2,0,Scotland County,NC,Laurinburg,37,165
37165,2020-03-30,Scotland,North Carolina,2,0,Scotland County,NC,Laurinburg,37,165
37165,2020-03-31,Scotland,North Carolina,2,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-01,Scotland,North Carolina,2,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-02,Scotland,North Carolina,2,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-03,Scotland,North Carolina,2,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-04,Scotland,North Carolina,2,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-05,Scotland,North Carolina,2,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-06,Scotland,North Carolina,2,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-07,Scotland,North Carolina,3,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-08,Scotland,North Carolina,3,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-09,Scotland,North Carolina,4,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-10,Scotland,North Carolina,4,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-11,Scotland,North Carolina,9,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-12,Scotland,North Carolina,9,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-13,Scotland,North Carolina,9,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-14,Scotland,North Carolina,9,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-15,Scotland,North Carolina,9,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-16,Scotland,North Carolina,9,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-17,Scotland,North Carolina,11,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-18,Scotland,North Carolina,11,0,Scotland County,NC,Laurinburg,37,165
37165,2020-04-19,Scotland,North Carolina,12,0,Scotland County,NC,Laurinburg,37,165
37167,2020-03-20,Stanly,North Carolina,1,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-21,Stanly,North Carolina,1,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-22,Stanly,North Carolina,1,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-23,Stanly,North Carolina,1,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-24,Stanly,North Carolina,1,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-25,Stanly,North Carolina,1,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-26,Stanly,North Carolina,1,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-27,Stanly,North Carolina,2,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-28,Stanly,North Carolina,2,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-29,Stanly,North Carolina,5,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-30,Stanly,North Carolina,5,0,Stanly County,NC,Albermarle,37,167
37167,2020-03-31,Stanly,North Carolina,5,0,Stanly County,NC,Albermarle,37,167
37167,2020-04-01,Stanly,North Carolina,5,0,Stanly County,NC,Albermarle,37,167
37167,2020-04-02,Stanly,North Carolina,5,0,Stanly County,NC,Albermarle,37,167
37167,2020-04-03,Stanly,North Carolina,7,0,Stanly County,NC,Albermarle,37,167
37167,2020-04-04,Stanly,North Carolina,7,0,Stanly County,NC,Albermarle,37,167
37167,2020-04-05,Stanly,North Carolina,7,0,Stanly County,NC,Albermarle,37,167
37167,2020-04-06,Stanly,North Carolina,8,0,Stanly County,NC,Albermarle,37,167
37167,2020-04-07,Stanly,North Carolina,8,0,Stanly County,NC,Albermarle,37,167
37167,2020-04-08,Stanly,North Carolina,8,0,Stanly County,NC,Albermarle,37,167
37167,2020-04-09,Stanly,North Carolina,8,1,Stanly County,NC,Albermarle,37,167
37167,2020-04-10,Stanly,North Carolina,11,1,Stanly County,NC,Albermarle,37,167
37167,2020-04-11,Stanly,North Carolina,14,1,Stanly County,NC,Albermarle,37,167
37167,2020-04-12,Stanly,North Carolina,16,1,Stanly County,NC,Albermarle,37,167
37167,2020-04-13,Stanly,North Carolina,17,1,Stanly County,NC,Albermarle,37,167
37167,2020-04-14,Stanly,North Carolina,17,1,Stanly County,NC,Albermarle,37,167
37167,2020-04-15,Stanly,North Carolina,17,1,Stanly County,NC,Albermarle,37,167
37167,2020-04-16,Stanly,North Carolina,19,1,Stanly County,NC,Albermarle,37,167
37167,2020-04-17,Stanly,North Carolina,20,1,Stanly County,NC,Albermarle,37,167
37167,2020-04-18,Stanly,North Carolina,20,3,Stanly County,NC,Albermarle,37,167
37167,2020-04-19,Stanly,North Carolina,20,3,Stanly County,NC,Albermarle,37,167
37169,2020-04-02,Stokes,North Carolina,2,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-03,Stokes,North Carolina,3,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-04,Stokes,North Carolina,5,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-05,Stokes,North Carolina,6,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-06,Stokes,North Carolina,8,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-07,Stokes,North Carolina,8,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-08,Stokes,North Carolina,8,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-09,Stokes,North Carolina,8,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-10,Stokes,North Carolina,8,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-11,Stokes,North Carolina,9,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-12,Stokes,North Carolina,9,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-13,Stokes,North Carolina,9,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-14,Stokes,North Carolina,9,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-15,Stokes,North Carolina,10,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-16,Stokes,North Carolina,10,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-17,Stokes,North Carolina,10,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-18,Stokes,North Carolina,10,0,Stokes County,NC,Winston-Salem,37,169
37169,2020-04-19,Stokes,North Carolina,10,0,Stokes County,NC,Winston-Salem,37,169
37171,2020-03-27,Surry,North Carolina,1,0,Surry County,NC,Mount Airy,37,171
37171,2020-03-28,Surry,North Carolina,1,0,Surry County,NC,Mount Airy,37,171
37171,2020-03-29,Surry,North Carolina,2,0,Surry County,NC,Mount Airy,37,171
37171,2020-03-30,Surry,North Carolina,2,0,Surry County,NC,Mount Airy,37,171
37171,2020-03-31,Surry,North Carolina,2,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-01,Surry,North Carolina,2,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-02,Surry,North Carolina,2,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-03,Surry,North Carolina,2,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-04,Surry,North Carolina,3,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-05,Surry,North Carolina,3,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-06,Surry,North Carolina,3,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-07,Surry,North Carolina,10,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-08,Surry,North Carolina,10,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-09,Surry,North Carolina,10,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-10,Surry,North Carolina,10,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-11,Surry,North Carolina,10,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-12,Surry,North Carolina,10,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-13,Surry,North Carolina,10,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-14,Surry,North Carolina,10,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-15,Surry,North Carolina,10,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-16,Surry,North Carolina,11,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-17,Surry,North Carolina,16,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-18,Surry,North Carolina,17,0,Surry County,NC,Mount Airy,37,171
37171,2020-04-19,Surry,North Carolina,17,0,Surry County,NC,Mount Airy,37,171
37175,2020-03-24,Transylvania,North Carolina,1,0,Transylvania County,NC,Brevard,37,175
37175,2020-03-25,Transylvania,North Carolina,2,0,Transylvania County,NC,Brevard,37,175
37175,2020-03-26,Transylvania,North Carolina,2,0,Transylvania County,NC,Brevard,37,175
37175,2020-03-27,Transylvania,North Carolina,2,0,Transylvania County,NC,Brevard,37,175
37175,2020-03-28,Transylvania,North Carolina,3,0,Transylvania County,NC,Brevard,37,175
37175,2020-03-29,Transylvania,North Carolina,3,0,Transylvania County,NC,Brevard,37,175
37175,2020-03-30,Transylvania,North Carolina,3,0,Transylvania County,NC,Brevard,37,175
37175,2020-03-31,Transylvania,North Carolina,5,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-01,Transylvania,North Carolina,5,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-02,Transylvania,North Carolina,5,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-03,Transylvania,North Carolina,5,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-04,Transylvania,North Carolina,5,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-05,Transylvania,North Carolina,5,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-06,Transylvania,North Carolina,5,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-07,Transylvania,North Carolina,6,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-08,Transylvania,North Carolina,6,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-09,Transylvania,North Carolina,6,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-10,Transylvania,North Carolina,6,0,Transylvania County,NC,Brevard,37,175
37175,2020-04-11,Transylvania,North Carolina,6,0,Transylvania County,NC,Brevard,37,175
