GeoArea_FIPS	GeoArea_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
39047	FayetteCounty	Other services (except government and government enterprises)	2011	17651
39047	FayetteCounty	Government and government enterprises	2011	111077
39049	FranklinCounty	Agriculture, forestry, fishing and hunting	2011	33641
39049	FranklinCounty	Mining, quarrying, and oil and gas extraction	2011	60148
39049	FranklinCounty	Utilities	2011	300487
39049	FranklinCounty	Construction	2011	1551557
39049	FranklinCounty	Manufacturing	2011	5354597
39049	FranklinCounty	Wholesale trade	2011	4378468
39049	FranklinCounty	Retail trade	2011	4448161
39049	FranklinCounty	Transportation and warehousing	2011	2844912
39049	FranklinCounty	Information	2011	3572096
39049	FranklinCounty	Finance and insurance	2011	7874200
39049	FranklinCounty	Real estate and rental and leasing	2011	7835723
39049	FranklinCounty	Professional and business services	2011	11405299
39049	FranklinCounty	Management of companies and enterprises	2011	2349536
39049	FranklinCounty	Administrative and support and waste management and remediation services	2011	3283475
39049	FranklinCounty	Educational services	2011	936439
39049	FranklinCounty	Health care and social assistance	2011	5952222
39049	FranklinCounty	Arts, entertainment, and recreation	2011	446866
39049	FranklinCounty	Accommodation and food services	2011	1742796
39049	FranklinCounty	Other services (except government and government enterprises)	2011	1449033
39049	FranklinCounty	Government and government enterprises	2011	10773098
39051	FultonCounty	Agriculture, forestry, fishing and hunting	2011	65586
39051	FultonCounty	Mining, quarrying, and oil and gas extraction	2011	266
39051	FultonCounty	Utilities	2011	7871
39051	FultonCounty	Construction	2011	73503
39051	FultonCounty	Manufacturing	2011	598976
39051	FultonCounty	Wholesale trade	2011	94656
39051	FultonCounty	Retail trade	2011	85829
39051	FultonCounty	Transportation and warehousing	2011	
39051	FultonCounty	Information	2011	16341
39051	FultonCounty	Finance and insurance	2011	69558
39051	FultonCounty	Real estate and rental and leasing	2011	149685
39051	FultonCounty	Professional and business services	2011	78326
39051	FultonCounty	Management of companies and enterprises	2011	36558
39051	FultonCounty	Administrative and support and waste management and remediation services	2011	21668
39051	FultonCounty	Educational services	2011	
39051	FultonCounty	Health care and social assistance	2011	
39051	FultonCounty	Arts, entertainment, and recreation	2011	9739
39051	FultonCounty	Accommodation and food services	2011	26392
39051	FultonCounty	Other services (except government and government enterprises)	2011	33192
39051	FultonCounty	Government and government enterprises	2011	168492
39053	GalliaCounty	Agriculture, forestry, fishing and hunting	2011	1392
39053	GalliaCounty	Mining, quarrying, and oil and gas extraction	2011	2636
39053	GalliaCounty	Utilities	2011	1507307
39053	GalliaCounty	Construction	2011	35778
39053	GalliaCounty	Manufacturing	2011	57286
39053	GalliaCounty	Wholesale trade	2011	12313
39053	GalliaCounty	Retail trade	2011	73167
39053	GalliaCounty	Transportation and warehousing	2011	44854
39053	GalliaCounty	Information	2011	19314
39053	GalliaCounty	Finance and insurance	2011	59138
39053	GalliaCounty	Real estate and rental and leasing	2011	104720
39053	GalliaCounty	Professional and business services	2011	56553
39053	GalliaCounty	Management of companies and enterprises	2011	
39053	GalliaCounty	Administrative and support and waste management and remediation services	2011	14698
39053	GalliaCounty	Educational services	2011	
39053	GalliaCounty	Health care and social assistance	2011	
39053	GalliaCounty	Arts, entertainment, and recreation	2011	1174
39053	GalliaCounty	Accommodation and food services	2011	22419
39053	GalliaCounty	Other services (except government and government enterprises)	2011	27293
39053	GalliaCounty	Government and government enterprises	2011	129463
39055	GeaugaCounty	Agriculture, forestry, fishing and hunting	2011	
39055	GeaugaCounty	Mining, quarrying, and oil and gas extraction	2011	43710
39055	GeaugaCounty	Utilities	2011	1536
39055	GeaugaCounty	Construction	2011	293884
39055	GeaugaCounty	Manufacturing	2011	799465
39055	GeaugaCounty	Wholesale trade	2011	266184
39055	GeaugaCounty	Retail trade	2011	250233
39055	GeaugaCounty	Transportation and warehousing	2011	
39055	GeaugaCounty	Information	2011	49051
39055	GeaugaCounty	Finance and insurance	2011	192777
39055	GeaugaCounty	Real estate and rental and leasing	2011	291209
39055	GeaugaCounty	Professional and business services	2011	352926
39055	GeaugaCounty	Management of companies and enterprises	2011	46527
39055	GeaugaCounty	Administrative and support and waste management and remediation services	2011	160639
39055	GeaugaCounty	Educational services	2011	34611
39055	GeaugaCounty	Health care and social assistance	2011	229740
39055	GeaugaCounty	Arts, entertainment, and recreation	2011	43781
39055	GeaugaCounty	Accommodation and food services	2011	52737
39055	GeaugaCounty	Other services (except government and government enterprises)	2011	118444
39055	GeaugaCounty	Government and government enterprises	2011	299649
39057	GreeneCounty	Agriculture, forestry, fishing and hunting	2011	
39057	GreeneCounty	Mining, quarrying, and oil and gas extraction	2011	16860
39057	GreeneCounty	Utilities	2011	7824
39057	GreeneCounty	Construction	2011	172631
39057	GreeneCounty	Manufacturing	2011	370764
39057	GreeneCounty	Wholesale trade	2011	175915
39057	GreeneCounty	Retail trade	2011	455774
39057	GreeneCounty	Transportation and warehousing	2011	
39057	GreeneCounty	Information	2011	186180
39057	GreeneCounty	Finance and insurance	2011	190830
39057	GreeneCounty	Real estate and rental and leasing	2011	680449
39057	GreeneCounty	Professional and business services	2011	1186964
39057	GreeneCounty	Management of companies and enterprises	2011	48930
39057	GreeneCounty	Administrative and support and waste management and remediation services	2011	148633
39057	GreeneCounty	Educational services	2011	114618
39057	GreeneCounty	Health care and social assistance	2011	335509
39057	GreeneCounty	Arts, entertainment, and recreation	2011	26614
39057	GreeneCounty	Accommodation and food services	2011	181168
39057	GreeneCounty	Other services (except government and government enterprises)	2011	108989
39057	GreeneCounty	Government and government enterprises	2011	3325020
39059	GuernseyCounty	Agriculture, forestry, fishing and hunting	2011	10697
39059	GuernseyCounty	Mining, quarrying, and oil and gas extraction	2011	45183
39059	GuernseyCounty	Utilities	2011	4408
39059	GuernseyCounty	Construction	2011	58573
39059	GuernseyCounty	Manufacturing	2011	293179
39059	GuernseyCounty	Wholesale trade	2011	32786
39059	GuernseyCounty	Retail trade	2011	96833
39059	GuernseyCounty	Transportation and warehousing	2011	30952
39059	GuernseyCounty	Information	2011	17382
39059	GuernseyCounty	Finance and insurance	2011	46695
39059	GuernseyCounty	Real estate and rental and leasing	2011	150461
39059	GuernseyCounty	Professional and business services	2011	55157
39059	GuernseyCounty	Management of companies and enterprises	2011	
39059	GuernseyCounty	Administrative and support and waste management and remediation services	2011	15445
39059	GuernseyCounty	Educational services	2011	2288
39059	GuernseyCounty	Health care and social assistance	2011	119619
39059	GuernseyCounty	Arts, entertainment, and recreation	2011	1905
39059	GuernseyCounty	Accommodation and food services	2011	41772
39059	GuernseyCounty	Other services (except government and government enterprises)	2011	25484
39059	GuernseyCounty	Government and government enterprises	2011	167719
39061	HamiltonCounty	Agriculture, forestry, fishing and hunting	2011	9458
39061	HamiltonCounty	Mining, quarrying, and oil and gas extraction	2011	20840
39061	HamiltonCounty	Utilities	2011	588744
39061	HamiltonCounty	Construction	2011	1509852
39061	HamiltonCounty	Manufacturing	2011	8963674
39061	HamiltonCounty	Wholesale trade	2011	4711183
39061	HamiltonCounty	Retail trade	2011	2473333
39061	HamiltonCounty	Transportation and warehousing	2011	855693
39061	HamiltonCounty	Information	2011	6049795
39061	HamiltonCounty	Finance and insurance	2011	6194498
39061	HamiltonCounty	Real estate and rental and leasing	2011	5950168
39061	HamiltonCounty	Professional and business services	2011	10702210
39061	HamiltonCounty	Management of companies and enterprises	2011	4130022
39061	HamiltonCounty	Administrative and support and waste management and remediation services	2011	1914259
39061	HamiltonCounty	Educational services	2011	590909
39061	HamiltonCounty	Health care and social assistance	2011	5526586
39061	HamiltonCounty	Arts, entertainment, and recreation	2011	670188
39061	HamiltonCounty	Accommodation and food services	2011	1109765
39061	HamiltonCounty	Other services (except government and government enterprises)	2011	970676
39061	HamiltonCounty	Government and government enterprises	2011	4693266
39063	HancockCounty	Agriculture, forestry, fishing and hunting	2011	
39063	HancockCounty	Mining, quarrying, and oil and gas extraction	2011	272695
39063	HancockCounty	Utilities	2011	8922
39063	HancockCounty	Construction	2011	
39063	HancockCounty	Manufacturing	2011	1017317
39063	HancockCounty	Wholesale trade	2011	170160
39063	HancockCounty	Retail trade	2011	271163
39063	HancockCounty	Transportation and warehousing	2011	257129
39063	HancockCounty	Information	2011	65732
39063	HancockCounty	Finance and insurance	2011	121483
39063	HancockCounty	Real estate and rental and leasing	2011	353523
39063	HancockCounty	Professional and business services	2011	310701
39063	HancockCounty	Management of companies and enterprises	2011	87129
39063	HancockCounty	Administrative and support and waste management and remediation services	2011	98418
39063	HancockCounty	Educational services	2011	80912
39063	HancockCounty	Health care and social assistance	2011	312782
39063	HancockCounty	Arts, entertainment, and recreation	2011	8458
39063	HancockCounty	Accommodation and food services	2011	88156
39063	HancockCounty	Other services (except government and government enterprises)	2011	75936
39063	HancockCounty	Government and government enterprises	2011	248521
39065	HardinCounty	Agriculture, forestry, fishing and hunting	2011	139370
39065	HardinCounty	Mining, quarrying, and oil and gas extraction	2011	0
39065	HardinCounty	Utilities	2011	4687
39065	HardinCounty	Construction	2011	18372
39065	HardinCounty	Manufacturing	2011	193275
39065	HardinCounty	Wholesale trade	2011	32521
39065	HardinCounty	Retail trade	2011	46860
39065	HardinCounty	Transportation and warehousing	2011	28029
39065	HardinCounty	Information	2011	11364
39065	HardinCounty	Finance and insurance	2011	35574
39065	HardinCounty	Real estate and rental and leasing	2011	124305
39065	HardinCounty	Professional and business services	2011	16080
39065	HardinCounty	Management of companies and enterprises	2011	0
39065	HardinCounty	Administrative and support and waste management and remediation services	2011	5992
39065	HardinCounty	Educational services	2011	
39065	HardinCounty	Health care and social assistance	2011	
39065	HardinCounty	Arts, entertainment, and recreation	2011	1538
39065	HardinCounty	Accommodation and food services	2011	19701
39065	HardinCounty	Other services (except government and government enterprises)	2011	18803
39065	HardinCounty	Government and government enterprises	2011	92512
39067	HarrisonCounty	Agriculture, forestry, fishing and hunting	2011	3050
39067	HarrisonCounty	Mining, quarrying, and oil and gas extraction	2011	173737
39067	HarrisonCounty	Utilities	2011	878
39067	HarrisonCounty	Construction	2011	7962
39067	HarrisonCounty	Manufacturing	2011	37902
39067	HarrisonCounty	Wholesale trade	2011	15892
39067	HarrisonCounty	Retail trade	2011	12407
39067	HarrisonCounty	Transportation and warehousing	2011	
39067	HarrisonCounty	Information	2011	7331
39067	HarrisonCounty	Finance and insurance	2011	13206
39067	HarrisonCounty	Real estate and rental and leasing	2011	62506
39067	HarrisonCounty	Professional and business services	2011	
39067	HarrisonCounty	Management of companies and enterprises	2011	
39067	HarrisonCounty	Administrative and support and waste management and remediation services	2011	
39067	HarrisonCounty	Educational services	2011	
39067	HarrisonCounty	Health care and social assistance	2011	
39067	HarrisonCounty	Arts, entertainment, and recreation	2011	1800
39067	HarrisonCounty	Accommodation and food services	2011	3505
39067	HarrisonCounty	Other services (except government and government enterprises)	2011	8511
39067	HarrisonCounty	Government and government enterprises	2011	44749
39069	HenryCounty	Agriculture, forestry, fishing and hunting	2011	
39069	HenryCounty	Mining, quarrying, and oil and gas extraction	2011	86
39069	HenryCounty	Utilities	2011	
39069	HenryCounty	Construction	2011	54428
39069	HenryCounty	Manufacturing	2011	342236
