Region Code	Region Name	Measure Name	Date	Estimated Value
29049	Clinton County, MO	Homeownership Rate	2015-01-01	72.15928938569789
36019	Clinton County, NY	Homeownership Rate	2015-01-01	70.80934230800422
39027	Clinton County, OH	Homeownership Rate	2015-01-01	66.14378442171518
19045	Clinton County, IA	Homeownership Rate	2015-01-01	77.27205680932212
26037	Clinton County, MI	Homeownership Rate	2015-01-01	80.4356674851298
21053	Clinton County, KY	Homeownership Rate	2015-01-01	75.55333998005982
18023	Clinton County, IN	Homeownership Rate	2015-01-01	72.06663972896527
17027	Clinton County, IL	Homeownership Rate	2015-01-01	83.50156145438322
20029	Cloud County, KS	Homeownership Rate	2015-01-01	73.72270988071124
28027	Coahoma County, MS	Homeownership Rate	2015-01-01	52.93829778557155
40029	Coal County, OK	Homeownership Rate	2015-01-01	73.16394013226592
13067	Cobb County, GA	Homeownership Rate	2015-01-01	65.42899881712866
04003	Cochise County, AZ	Homeownership Rate	2015-01-01	66.83982610611595
48079	Cochran County, TX	Homeownership Rate	2015-01-01	79.7287899860918
47029	Cocke County, TN	Homeownership Rate	2015-01-01	68.76518855247734
04005	Coconino County, AZ	Homeownership Rate	2015-01-01	60.846556648682956
46029	Codington County, SD	Homeownership Rate	2015-01-01	74.11147011308562
47031	Coffee County, TN	Homeownership Rate	2015-01-01	66.68940298224672
13069	Coffee County, GA	Homeownership Rate	2015-01-01	66.6333896482875
01031	Coffee County, AL	Homeownership Rate	2015-01-01	67.76606325840461
20031	Coffey County, KS	Homeownership Rate	2015-01-01	77.98341545487321
48081	Coke County, TX	Homeownership Rate	2015-01-01	75.208734746307
01033	Colbert County, AL	Homeownership Rate	2015-01-01	71.34154244977317
29051	Cole County, MO	Homeownership Rate	2015-01-01	71.14408434205389
48083	Coleman County, TX	Homeownership Rate	2015-01-01	65.95920292418347
17029	Coles County, IL	Homeownership Rate	2015-01-01	64.91159699716947
31037	Colfax County, NE	Homeownership Rate	2015-01-01	73.32565726348109
35007	Colfax County, NM	Homeownership Rate	2015-01-01	70.12219471288236
45029	Colleton County, SC	Homeownership Rate	2015-01-01	71.4487953416315
12021	Collier County, FL	Homeownership Rate	2015-01-01	66.81251354327765
48085	Collin County, TX	Homeownership Rate	2015-01-01	71.17967759105241
48087	Collingsworth County, TX	Homeownership Rate	2015-01-01	80.30707610146862
51570	Colonial Heights City, VA	Homeownership Rate	2015-01-01	62.978134194888355
48089	Colorado County, TX	Homeownership Rate	2015-01-01	80.36948106042044
13071	Colquitt County, GA	Homeownership Rate	2015-01-01	65.30181511186154
41009	Columbia County, OR	Homeownership Rate	2015-01-01	74.49213161659513
42037	Columbia County, PA	Homeownership Rate	2015-01-01	71.18975975545685
53013	Columbia County, WA	Homeownership Rate	2015-01-01	74.31357454452142
36021	Columbia County, NY	Homeownership Rate	2015-01-01	73.93051485977396
55021	Columbia County, WI	Homeownership Rate	2015-01-01	77.4407050119678
13073	Columbia County, GA	Homeownership Rate	2015-01-01	77.95620868309148
05027	Columbia County, AR	Homeownership Rate	2015-01-01	69.88906497622821
12023	Columbia County, FL	Homeownership Rate	2015-01-01	69.37215535150737
39029	Columbiana County, OH	Homeownership Rate	2015-01-01	72.90782084645939
37047	Columbus County, NC	Homeownership Rate	2015-01-01	69.93000569507468
06011	Colusa County, CA	Homeownership Rate	2015-01-01	59.00779588944012
48091	Comal County, TX	Homeownership Rate	2015-01-01	75.88347941992795
40031	Comanche County, OK	Homeownership Rate	2015-01-01	55.3462961369698
20033	Comanche County, KS	Homeownership Rate	2015-01-01	79.42386831275721
48093	Comanche County, TX	Homeownership Rate	2015-01-01	77.10071513706794
48095	Concho County, TX	Homeownership Rate	2015-01-01	75.1582867783985
22029	Concordia Parish, LA	Homeownership Rate	2015-01-01	59.98694871934308
01035	Conecuh County, AL	Homeownership Rate	2015-01-01	76.79825245748167
08021	Conejos County, CO	Homeownership Rate	2015-01-01	79.931640625
06013	Contra Costa County, CA	Homeownership Rate	2015-01-01	64.58889252209475
56009	Converse County, WY	Homeownership Rate	2015-01-01	76.19183353523836
05029	Conway County, AR	Homeownership Rate	2015-01-01	74.22358757740125
27031	Cook County, MN	Homeownership Rate	2015-01-01	78.88563049853371
17031	Cook County, IL	Homeownership Rate	2015-01-01	60.06848721586218
13075	Cook County, GA	Homeownership Rate	2015-01-01	65.61536637419967
48097	Cooke County, TX	Homeownership Rate	2015-01-01	69.67740242013807
29053	Cooper County, MO	Homeownership Rate	2015-01-01	73.0255770430443
33007	Coos County, NH	Homeownership Rate	2015-01-01	72.83721546668434
41011	Coos County, OR	Homeownership Rate	2015-01-01	64.72075459466467
01037	Coosa County, AL	Homeownership Rate	2015-01-01	78.4093023255814
28029	Copiah County, MS	Homeownership Rate	2015-01-01	76.19013271783035
46031	Corson County, SD	Homeownership Rate	2015-01-01	44.06370656370656
36023	Cortland County, NY	Homeownership Rate	2015-01-01	69.38367597961694
48099	Coryell County, TX	Homeownership Rate	2015-01-01	52.31793378246468
39031	Coshocton County, OH	Homeownership Rate	2015-01-01	75.62886142983231
08023	Costilla County, CO	Homeownership Rate	2015-01-01	75.53755934096621
48101	Cottle County, TX	Homeownership Rate	2015-01-01	73.04635761589404
40033	Cotton County, OK	Homeownership Rate	2015-01-01	75.02494180246092
27033	Cottonwood County, MN	Homeownership Rate	2015-01-01	78.69718309859155
51580	Covington City, VA	Homeownership Rate	2015-01-01	78.13937035726919
28031	Covington County, MS	Homeownership Rate	2015-01-01	82.08155622594403
01039	Covington County, AL	Homeownership Rate	2015-01-01	73.63226775370092
13077	Coweta County, GA	Homeownership Rate	2015-01-01	72.85125396801516
20035	Cowley County, KS	Homeownership Rate	2015-01-01	67.07291881842595
53015	Cowlitz County, WA	Homeownership Rate	2015-01-01	65.22758061485825
51045	Craig County, VA	Homeownership Rate	2015-01-01	84.29258902791146
40035	Craig County, OK	Homeownership Rate	2015-01-01	76.82400292718624
05031	Craighead County, AR	Homeownership Rate	2015-01-01	59.70770520976089
48103	Crane County, TX	Homeownership Rate	2015-01-01	74.41760138050043
37049	Craven County, NC	Homeownership Rate	2015-01-01	62.906690000795486
55023	Crawford County, WI	Homeownership Rate	2015-01-01	77.61260402769837
05033	Crawford County, AR	Homeownership Rate	2015-01-01	76.80201550894873
39033	Crawford County, OH	Homeownership Rate	2015-01-01	68.0901007705987
18025	Crawford County, IN	Homeownership Rate	2015-01-01	80.083857442348
42039	Crawford County, PA	Homeownership Rate	2015-01-01	76.30872403135925
13079	Crawford County, GA	Homeownership Rate	2015-01-01	80.22004692177008
29055	Crawford County, MO	Homeownership Rate	2015-01-01	72.21536181773277
17033	Crawford County, IL	Homeownership Rate	2015-01-01	80.49549300447934
20037	Crawford County, KS	Homeownership Rate	2015-01-01	62.48431953452371
19047	Crawford County, IA	Homeownership Rate	2015-01-01	75.50035739814153
26039	Crawford County, MI	Homeownership Rate	2015-01-01	80.16667885079318
40037	Creek County, OK	Homeownership Rate	2015-01-01	74.93055754417112
01041	Crenshaw County, AL	Homeownership Rate	2015-01-01	70.28712296983758
13081	Crisp County, GA	Homeownership Rate	2015-01-01	55.20878928477633
05035	Crittenden County, AR	Homeownership Rate	2015-01-01	57.70061980101126
21055	Crittenden County, KY	Homeownership Rate	2015-01-01	78.1346920691183
47033	Crockett County, TN	Homeownership Rate	2015-01-01	68.1256078921773
48105	Crockett County, TX	Homeownership Rate	2015-01-01	76.20889748549324
56011	Crook County, WY	Homeownership Rate	2015-01-01	77.61984392419174
41013	Crook County, OR	Homeownership Rate	2015-01-01	65.31866865184189
48107	Crosby County, TX	Homeownership Rate	2015-01-01	66.56534954407294
05037	Cross County, AR	Homeownership Rate	2015-01-01	66.2354237976446
27035	Crow Wing County, MN	Homeownership Rate	2015-01-01	77.53087213789554
08025	Crowley County, CO	Homeownership Rate	2015-01-01	84.00814295408279
48109	Culberson County, TX	Homeownership Rate	2015-01-01	75.0996898537882
01043	Cullman County, AL	Homeownership Rate	2015-01-01	76.27449752676728
51047	Culpeper County, VA	Homeownership Rate	2015-01-01	73.76558390180271
42041	Cumberland County, PA	Homeownership Rate	2015-01-01	74.4991914313637
51049	Cumberland County, VA	Homeownership Rate	2015-01-01	68.10309698451508
47035	Cumberland County, TN	Homeownership Rate	2015-01-01	78.57155453663698
23005	Cumberland County, ME	Homeownership Rate	2015-01-01	72.00846929699793
37051	Cumberland County, NC	Homeownership Rate	2015-01-01	53.50728954830579
21057	Cumberland County, KY	Homeownership Rate	2015-01-01	72.5201072386059
17035	Cumberland County, IL	Homeownership Rate	2015-01-01	80.57686974207266
34011	Cumberland County, NJ	Homeownership Rate	2015-01-01	65.68445024578554
31039	Cuming County, NE	Homeownership Rate	2015-01-01	70.69564243306822
37053	Currituck County, NC	Homeownership Rate	2015-01-01	79.20808346340262
35009	Curry County, NM	Homeownership Rate	2015-01-01	58.363838608554964
41015	Curry County, OR	Homeownership Rate	2015-01-01	65.88384639796891
40039	Custer County, OK	Homeownership Rate	2015-01-01	61.09238772071214
30017	Custer County, MT	Homeownership Rate	2015-01-01	72.96428261058486
31041	Custer County, NE	Homeownership Rate	2015-01-01	74.13583138173301
08027	Custer County, CO	Homeownership Rate	2015-01-01	78.23145123658422
16037	Custer County, ID	Homeownership Rate	2015-01-01	80.05338510070371
46033	Custer County, SD	Homeownership Rate	2015-01-01	82.11147376349486
39035	Cuyahoga County, OH	Homeownership Rate	2015-01-01	63.044633497886515
13083	Dade County, GA	Homeownership Rate	2015-01-01	79.39549585144212
29057	Dade County, MO	Homeownership Rate	2015-01-01	80.5276550154011
49009	Daggett County, UT	Homeownership Rate	2015-01-01	85.60250391236308
31043	Dakota County, NE	Homeownership Rate	2015-01-01	69.35759231257012
27037	Dakota County, MN	Homeownership Rate	2015-01-01	77.48895877284647
01045	Dale County, AL	Homeownership Rate	2015-01-01	59.69315451128592
48111	Dallam County, TX	Homeownership Rate	2015-01-01	57.81922525107605
01047	Dallas County, AL	Homeownership Rate	2015-01-01	56.2011119401189
48113	Dallas County, TX	Homeownership Rate	2015-01-01	54.4301770620365
29059	Dallas County, MO	Homeownership Rate	2015-01-01	77.16906144909814
19049	Dallas County, IA	Homeownership Rate	2015-01-01	79.00887195573446
05039	Dallas County, AR	Homeownership Rate	2015-01-01	66.84797389175958
55025	Dane County, WI	Homeownership Rate	2015-01-01	62.45234749687021
30019	Daniels County, MT	Homeownership Rate	2015-01-01	83.06264501160094
51590	Danville City, VA	Homeownership Rate	2015-01-01	53.884362230541484
37055	Dare County, NC	Homeownership Rate	2015-01-01	66.98581151228515
39037	Darke County, OH	Homeownership Rate	2015-01-01	74.19829304638967
45031	Darlington County, SC	Homeownership Rate	2015-01-01	68.40257987100645
42043	Dauphin County, PA	Homeownership Rate	2015-01-01	66.31330085095742
37057	Davidson County, NC	Homeownership Rate	2015-01-01	71.92362792076274
47037	Davidson County, TN	Homeownership Rate	2015-01-01	55.59680546448603
37059	Davie County, NC	Homeownership Rate	2015-01-01	78.26510721247564
21059	Daviess County, KY	Homeownership Rate	2015-01-01	70.70861523637963
18027	Daviess County, IN	Homeownership Rate	2015-01-01	75.25200188412624
29061	Daviess County, MO	Homeownership Rate	2015-01-01	78.81639222483595
49011	Davis County, UT	Homeownership Rate	2015-01-01	80.12352698113853
19051	Davis County, IA	Homeownership Rate	2015-01-01	78.96140025501333
46035	Davison County, SD	Homeownership Rate	2015-01-01	66.61009758167161
31045	Dawes County, NE	Homeownership Rate	2015-01-01	67.95959092042904
31047	Dawson County, NE	Homeownership Rate	2015-01-01	69.40229303658742
13085	Dawson County, GA	Homeownership Rate	2015-01-01	71.43238434163702
48115	Dawson County, TX	Homeownership Rate	2015-01-01	74.80382857635595
30021	Dawson County, MT	Homeownership Rate	2015-01-01	73.08341776426883
46037	Day County, SD	Homeownership Rate	2015-01-01	73.43349212165629
35011	De Baca County, NM	Homeownership Rate	2015-01-01	76.84210526315789
22031	De Soto Parish, LA	Homeownership Rate	2015-01-01	73.25772887192154
17039	De Witt County, IL	Homeownership Rate	2015-01-01	79.98264211766164
47041	DeKalb County, TN	Homeownership Rate	2015-01-01	70.55424780654825
13089	DeKalb County, GA	Homeownership Rate	2015-01-01	55.46882900642235
18033	DeKalb County, IN	Homeownership Rate	2015-01-01	80.54304035853059
01049	DeKalb County, AL	Homeownership Rate	2015-01-01	72.58117368818476
29063	DeKalb County, MO	Homeownership Rate	2015-01-01	67.46729573236114
17037	DeKalb County, IL	Homeownership Rate	2015-01-01	61.88288041548746
28033	DeSoto County, MS	Homeownership Rate	2015-01-01	73.16830444135893
12027	DeSoto County, FL	Homeownership Rate	2015-01-01	65.37858673746841
48123	DeWitt County, TX	Homeownership Rate	2015-01-01	76.20266666666666
48117	Deaf Smith County, TX	Homeownership Rate	2015-01-01	68.26413895361152
18029	Dearborn County, IN	Homeownership Rate	2015-01-01	79.83203554975744
13087	Decatur County, GA	Homeownership Rate	2015-01-01	59.10920311242286
18031	Decatur County, IN	Homeownership Rate	2015-01-01	71.446239468192
20039	Decatur County, KS	Homeownership Rate	2015-01-01	80.31216743526073
47039	Decatur County, TN	Homeownership Rate	2015-01-01	76.15847805218606
19053	Decatur County, IA	Homeownership Rate	2015-01-01	69.81837606837607
30023	Deer Lodge County, MT	Homeownership Rate	2015-01-01	75.78497251069028
39039	Defiance County, OH	Homeownership Rate	2015-01-01	77.04741095637982
06015	Del Norte County, CA	Homeownership Rate	2015-01-01	58.30796814410208
36025	Delaware County, NY	Homeownership Rate	2015-01-01	73.98932456476206
19055	Delaware County, IA	Homeownership Rate	2015-01-01	83.07763561627975
42045	Delaware County, PA	Homeownership Rate	2015-01-01	73.9795303810581
40041	Delaware County, OK	Homeownership Rate	2015-01-01	73.34440320375073
39041	Delaware County, OH	Homeownership Rate	2015-01-01	84.08970239691723
18035	Delaware County, IN	Homeownership Rate	2015-01-01	64.67740170690787
48119	Delta County, TX	Homeownership Rate	2015-01-01	77.62034161490683
26041	Delta County, MI	Homeownership Rate	2015-01-01	82.21693019134383
08029	Delta County, CO	Homeownership Rate	2015-01-01	69.25164925783398
02068	Denali Borough, AK	Homeownership Rate	2015-01-01	74.78042659974906
29065	Dent County, MO	Homeownership Rate	2015-01-01	69.3051948051948
48121	Denton County, TX	Homeownership Rate	2015-01-01	69.51790025196755
08031	Denver County, CO	Homeownership Rate	2015-01-01	51.97343740641146
19057	Des Moines County, IA	Homeownership Rate	2015-01-01	75.77836278033716
41017	Deschutes County, OR	Homeownership Rate	2015-01-01	63.97715792848544
05041	Desha County, AR	Homeownership Rate	2015-01-01	59.4970703125
31049	Deuel County, NE	Homeownership Rate	2015-01-01	70.9090909090909
46039	Deuel County, SD	Homeownership Rate	2015-01-01	86.80084249941493
46041	Dewey County, SD	Homeownership Rate	2015-01-01	56.69748051477252
40043	Dewey County, OK	Homeownership Rate	2015-01-01	72.32836447617048
48125	Dickens County, TX	Homeownership Rate	2015-01-01	75.15677761698022
51051	Dickenson County, VA	Homeownership Rate	2015-01-01	77.5346462436178
38021	Dickey County, ND	Homeownership Rate	2015-01-01	77.93216183081324
26043	Dickinson County, MI	Homeownership Rate	2015-01-01	82.47789687817854
19059	Dickinson County, IA	Homeownership Rate	2015-01-01	77.22730808352779
20041	Dickinson County, KS	Homeownership Rate	2015-01-01	76.28054817362305
47043	Dickson County, TN	Homeownership Rate	2015-01-01	72.84490541055631
02070	Dillingham CA, AK	Homeownership Rate	2015-01-01	66.4860358482701
45033	Dillon County, SC	Homeownership Rate	2015-01-01	66.23615640437829
48127	Dimmit County, TX	Homeownership Rate	2015-01-01	69.09469302809573
51053	Dinwiddie County, VA	Homeownership Rate	2015-01-01	76.88016149752248
11001	District of Columbia, DC	Homeownership Rate	2015-01-01	43.657483874261224
38023	Divide County, ND	Homeownership Rate	2015-01-01	78.73100983020555
12029	Dixie County, FL	Homeownership Rate	2015-01-01	76.73141602031711
31051	Dixon County, NE	Homeownership Rate	2015-01-01	76.40041493775934
54017	Doddridge County, WV	Homeownership Rate	2015-01-01	85.9490010515247
31053	Dodge County, NE	Homeownership Rate	2015-01-01	68.14075130765573
55027	Dodge County, WI	Homeownership Rate	2015-01-01	75.09350093799662
27039	Dodge County, MN	Homeownership Rate	2015-01-01	84.89347966429955
13091	Dodge County, GA	Homeownership Rate	2015-01-01	66.1854583772392
08033	Dolores County, CO	Homeownership Rate	2015-01-01	64.50053705692802
20043	Doniphan County, KS	Homeownership Rate	2015-01-01	71.33960697481318
48129	Donley County, TX	Homeownership Rate	2015-01-01	74.70570479927558
13093	Dooly County, GA	Homeownership Rate	2015-01-01	64.38703542277518
55029	Door County, WI	Homeownership Rate	2015-01-01	81.38965075882246
45035	Dorchester County, SC	Homeownership Rate	2015-01-01	70.42867269922021
