GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39147	Seneca, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	880719	882607	917073	961209	969784	993454	1004092	981342	947402	945044	1014154	1001611	1033003	1057232	1162864	1152559	1139591	1173780	1214868
 39149	Shelby, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1297393	1358916	1432245	1544133	1595239	1675078	1695583	1660128	1501396	1522138	1628453	1678555	1829724	1881921	1932679	1965581	2012744	2061227	2092364
 39151	Stark, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	7341767	7395310	7523205	7842719	7981753	8034194	8239584	8426572	7920751	8005456	8535271	8872784	9226452	9580509	9629259	9536575	9947348	10270750	10499243
 39153	Summit, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	12377649	12814175	13435221	14233917	14586518	15010203	15847632	16585092	15815110	16144549	16415948	16659050	17175755	17945838	18510981	18755003	19306835	20000941	20463056
 39155	Trumbull, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	4171903	4234852	4332147	4455245	4465674	4752296	4534723	4217523	3648322	3921739	4285166	4326491	4269709	4309791	4470404	4505285	4433786	4533446	4341871
 39157	Tuscarawas, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1420202	1444786	1505356	1601251	1649474	1727329	1742295	1753532	1642525	1753193	1886928	1941435	2063368	2231223	2352919	2294940	2534722	2508972	2569270
 39159	Union, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1512065	1618336	1694509	1731538	1770388	1854899	1927863	1967252	1892341	1919665	1995176	2083572	2257359	2367558	2456404	2532155	2759419	2898276	2886926
 39161	Van Wert, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	475029	451691	472802	522862	514180	549158	554408	552008	515142	539613	594921	588609	633745	645879	625720	632428	677068	722727	763912
 39163	Vinton, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	90959	110844	105124	96874	102596	106439	122830	112141	107277	115359	125656	134025	119691	127167	131723	134583	134719	143294	148687
 39165	Warren, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	2803014	2992631	3185295	3544313	3752792	4023333	4306707	4332140	4200051	4414664	4711393	4962523	5286569	5631795	6109865	6712691	6846936	7329816	7945917
 39167	Washington, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1072889	1176155	1126805	1119011	1145620	1220114	1311705	1367020	1282807	1283573	1359896	1443176	1513205	1633285	1675212	1663234	1709679	1770384	1852376
 39169	Wayne, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	2171614	2240070	2293545	2422648	2452916	2488229	2470952	2554904	2400270	2534923	2714051	2792039	2996639	3161058	3228074	3294579	3528913	3665539	3827308
 39171	Williams, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	754453	753484	761223	800608	805395	819203	828055	856468	785829	834129	889610	924200	960445	976316	1011374	1024997	1050945	1100261	1144810
 39173	Wood, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	2605335	2714688	2811518	2919258	3000969	3266802	3601956	3748045	3376607	3441862	3593201	3592194	3790085	3978270	4128757	4311424	4440394	4613162	4762460
 39175	Wyandot, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	421332	436418	490854	512162	473923	461432	450931	450375	430326	442861	493692	512348	548647	555825	547754	557817	589414	653044	672655
